task_key,task,model,family,lp_avg,ft_avg,delta_ft_minus_lp,lp_run_range,ft_run_range,lp_run_std,ft_run_std,imagenet_top1,imagenet_top5,param_count_m,img_size
vpt2_v4,VPT2 v4,convnext_base.clip_laion2b_augreg_ft_in12k_in1k_384,convnext,51.888,99.036,47.148,1.0159999999999982,0.4299999999999926,0.4212489366949972,0.18704960720502717,87.144,98.228,88.59,384
vpt2_v4,VPT2 v4,convnext_base.fb_in22k_ft_in1k,convnext,51.875,97.93,46.05500000000001,3.0080000000000027,0.7419999999999902,1.2529815109037596,0.30415164346460405,85.814,97.856,88.59,224
vpt2_v4,VPT2 v4,convnext_base.fb_in22k_ft_in1k_384,convnext,50.547,98.099,47.55200000000001,0.23400000000000176,0.27299999999999613,0.09553009996854467,0.12055704044144208,86.826,98.244,88.59,384
vpt2_v4,VPT2 v4,convnext_large.fb_in22k_ft_in1k,convnext,52.252,97.891,45.639,1.25,0.19599999999999795,0.5186073230832322,0.08455898664377372,86.612,98.036,197.77,224
vpt2_v4,VPT2 v4,convnext_large.fb_in22k_ft_in1k_384,convnext,53.099,98.372,45.273,0.820999999999998,0.15699999999999648,0.33830853767924074,0.06661497996363305,87.456,98.38,197.77,384
vpt2_v4,VPT2 v4,convnext_large_mlp.clip_laion2b_augreg_ft_in1k,convnext,52.604,99.062,46.458,0.5859999999999985,0.07900000000000773,0.25981702963602854,0.03225247621846153,87.344,98.222,200.13,256
vpt2_v4,VPT2 v4,convnext_large_mlp.clip_laion2b_soup_ft_in12k_in1k_384,convnext,53.463,99.284,45.821000000000005,0.5470000000000041,0.5859999999999985,0.23518267131931614,0.2394192046506614,88.334,98.574,200.13,384
vpt2_v4,VPT2 v4,convnext_nano.in12k_ft_in1k,convnext,49.818,98.698,48.879999999999995,2.655999999999999,0.3509999999999991,1.157617476639939,0.15048587973627414,82.306,96.338,15.59,224
vpt2_v4,VPT2 v4,convnext_small.fb_in1k,convnext,51.263,98.385,47.12200000000001,2.578000000000003,0.23499999999999943,1.0835919691265514,0.09772864927383902,83.144,96.432,50.22,224
vpt2_v4,VPT2 v4,convnext_small.fb_in22k_ft_in1k,convnext,51.289,98.177,46.888000000000005,1.6400000000000006,0.1560000000000059,0.7050864407211983,0.07353910524340374,84.582,97.414,50.22,224
vpt2_v4,VPT2 v4,convnext_small.in12k_ft_in1k_384,convnext,52.838,99.166,46.327999999999996,1.7970000000000041,0.6640000000000015,0.7448652376250519,0.31301260180524576,86.186,97.92,50.22,384
vpt2_v4,VPT2 v4,convnext_tiny.fb_in22k_ft_in1k,convnext,49.349,97.265,47.916000000000004,4.57,1.2109999999999985,1.8776626131680019,0.5133837637565961,78.95,94.708,28.59,288
vpt2_v4,VPT2 v4,convnext_xlarge.fb_in22k_ft_in1k_384,convnext,50.938,98.112,47.17399999999999,1.0150000000000006,0.1560000000000059,0.42886387376674995,0.07353910524340374,87.764,98.552,350.2,384
vpt2_v4,VPT2 v4,convnext_xxlarge.clip_laion2b_soup_ft_in1k,convnext,55.065,99.206,44.141000000000005,1.4840000000000018,0.4689999999999941,0.6102873640070452,0.21249366003613906,88.622,98.718,846.47,256
vpt2_v4,VPT2 v4,convnextv2_atto.fcmae_ft_in1k,convnextv2,50.26,97.774,47.514,0.5080000000000027,0.9369999999999976,0.20758345042148557,0.41687434824203395,76.644,93.042,3.71,224
vpt2_v4,VPT2 v4,convnextv2_base.fcmae_ft_in22k_in1k,convnextv2,52.266,98.125,45.859,0.625,0.07800000000000296,0.25515529040610196,0.03184336665618252,86.752,98.02,88.72,224
vpt2_v4,VPT2 v4,convnextv2_base.fcmae_ft_in22k_in1k_384,convnextv2,51.406,98.424,47.01800000000001,1.5629999999999953,0.39099999999999113,0.7189085863693326,0.16070746370000305,87.638,98.416,88.72,384
vpt2_v4,VPT2 v4,convnextv2_large.fcmae_ft_in1k,convnextv2,52.721,98.724,46.00300000000001,1.132000000000005,0.23400000000000887,0.4879189368008695,0.10236210236215743,85.762,97.574,197.96,224
vpt2_v4,VPT2 v4,convnextv2_large.fcmae_ft_in22k_in1k,convnextv2,51.484,97.448,45.96399999999999,1.2890000000000015,0.4679999999999893,0.5441166133182204,0.20472420472430403,87.266,98.24,197.96,224
vpt2_v4,VPT2 v4,convnextv2_large.fcmae_ft_in22k_in1k_384,convnextv2,50.99,97.851,46.861,0.3130000000000024,0.5079999999999956,0.12913128547679328,0.2092467974001552,88.18,98.52,197.96,384
vpt2_v4,VPT2 v4,convnextv2_nano.fcmae_ft_in22k_in1k,convnextv2,50.625,98.073,47.44799999999999,2.7349999999999994,0.9369999999999976,1.200839983789125,0.43280660294819245,82.038,96.174,15.62,224
vpt2_v4,VPT2 v4,convnextv2_tiny.fcmae_ft_in22k_in1k,convnextv2,49.714,97.838,48.123999999999995,3.8670000000000044,0.9369999999999976,1.7618933628974907,0.38298157774087266,83.904,96.964,28.64,224
vpt2_v4,VPT2 v4,crossvit_15_240.in1k,crossvit,50.807,96.146,45.339,2.2269999999999968,5.546999999999997,1.0319245235104266,2.5037481680250684,81.522,95.694,27.53,240
vpt2_v4,VPT2 v4,crossvit_18_240.in1k,crossvit,51.901,97.265,45.364,1.1330000000000027,1.328000000000003,0.4944215475347613,0.5669787375985901,82.39,96.064,43.27,240
vpt2_v4,VPT2 v4,crossvit_9_240.in1k,crossvit,52.617,98.307,45.690000000000005,1.6010000000000062,0.9770000000000039,0.7207682629589703,0.3989644929898748,73.994,91.976,8.55,240
vpt2_v4,VPT2 v4,crossvit_tiny_240.in1k,crossvit,51.94,98.568,46.628,2.4209999999999994,0.5080000000000098,1.0981976142753176,0.2170734642670317,73.352,91.906,7.01,240
