task_key,task,model,family,lp_avg,ft_avg,delta_ft_minus_lp,lp_run_range,ft_run_range,lp_run_std,ft_run_std,imagenet_top1,imagenet_top5,param_count_m,img_size
vpt1_v18,VPT1 v18,res2net50_26w_8s.in1k,res2net50,54.675,58.659,3.9840000000000018,0.15699999999999648,2.0700000000000003,0.07401050976419031,0.8475381341797482,78.95,94.28,48.4,224
vpt1_v18,VPT1 v18,res2net50_48w_2s.in1k,res2net50,54.87,57.826,2.956000000000003,1.7579999999999956,3.007000000000005,0.7177624181363123,1.3017235582957805,77.528,93.562,25.29,224
vpt1_v18,VPT1 v18,res2net50d.in1k,res2net50d.in1k,53.424,55.612,2.1880000000000024,1.2899999999999991,2.5,0.5286626733770994,1.0526906267064198,80.28,95.028,25.72,224
vpt1_v18,VPT1 v18,resmlp_12_224.fb_distilled_in1k,resmlp,53.802,56.966,3.1640000000000015,0.9380000000000024,1.9919999999999973,0.40398349801281214,0.8318238328449642,77.948,93.57,15.35,224
vpt1_v18,VPT1 v18,resmlp_12_224.fb_in1k,resmlp,54.74,58.099,3.3589999999999947,0.07799999999999585,3.085000000000001,0.036769552621698516,1.2594795221307362,76.66,93.17,15.35,224
vpt1_v18,VPT1 v18,resmlp_24_224.fb_in1k,resmlp,52.812,55.912,3.1000000000000014,0.8590000000000018,2.578000000000003,0.355032705848662,1.0627565833978905,79.38,94.55,30.02,224
vpt1_v18,VPT1 v18,resmlp_36_224.fb_in1k,resmlp,51.914,58.294,6.3799999999999955,0.820999999999998,2.578000000000003,0.3363044255829325,1.206193553659151,79.772,94.888,44.69,224
vpt1_v18,VPT1 v18,resnest101e.in1k,resnest,54.531,58.021,3.490000000000002,0.5079999999999956,3.5549999999999997,0.22319547984271948,1.6151388657188457,82.916,96.31,48.28,256
vpt1_v18,VPT1 v18,resnest50d.in1k,resnest,53.464,57.344,3.8800000000000026,0.19599999999999795,2.1480000000000032,0.0805701902415241,0.8773582823200325,80.958,95.372,27.48,224
vpt1_v18,VPT1 v18,resnest50d_1s4x24d.in1k,resnest,54.661,58.841,4.18,0.625,1.8359999999999985,0.27128869411672096,0.8392818358573,81.024,95.338,25.68,224
vpt1_v18,VPT1 v18,resnest50d_4s2x40d.in1k,resnest,53.685,57.943,4.257999999999996,0.8990000000000009,3.047000000000004,0.4064537694088553,1.282767580922854,81.146,95.566,30.42,224
vpt1_v18,VPT1 v18,resnet101.a1_in1k,resnet,53.398,53.659,0.2609999999999957,3.047000000000004,0.3120000000000047,1.2549200063040775,0.13257450735341417,81.494,95.164,44.55,224
vpt1_v18,VPT1 v18,resnet101.a2_in1k,resnet,54.805,55.169,0.3639999999999972,1.7970000000000041,1.25,0.7357102388546446,0.5264030986062121,81.344,95.198,44.55,224
vpt1_v18,VPT1 v18,resnet101.a3_in1k,resnet,54.661,57.005,2.344000000000001,0.625,2.031000000000006,0.257824660487618,0.8682527793729734,77.928,93.686,44.55,160
vpt1_v18,VPT1 v18,resnet10t.c3_in1k,resnet,54.479,55.221,0.7419999999999973,1.5629999999999953,0.9379999999999953,0.6641146152752698,0.4103797699150799,66.724,86.976,5.44,176
vpt1_v18,VPT1 v18,resnet14t.c3_in1k,resnet,52.891,58.086,5.195,0.7419999999999973,2.1870000000000047,0.3041516434646074,0.9524400243584915,71.318,89.68,10.08,176
vpt1_v18,VPT1 v18,resnet152.a1_in1k,resnet,55.612,54.388,-1.2240000000000038,0.6640000000000015,3.203000000000003,0.29634364436504396,1.3862787117555655,81.998,95.294,60.19,224
vpt1_v18,VPT1 v18,resnet152.a3_in1k,resnet,54.414,55.833,1.418999999999997,0.8599999999999994,0.9380000000000024,0.3553993059456739,0.3899341824804121,78.896,94.14,60.19,160
vpt1_v18,VPT1 v18,resnet18.a1_in1k,resnet,53.06,54.284,1.2239999999999966,0.8210000000000051,1.3279999999999959,0.3383085376792434,0.5424653598771675,71.504,90.086,11.69,224
vpt1_v18,VPT1 v18,resnet18.a3_in1k,resnet,54.935,55.977,1.0419999999999945,1.4059999999999988,0.2740000000000009,0.5786887476585891,0.11526587622632398,65.67,86.268,11.69,160
vpt1_v18,VPT1 v18,resnet18.fb_ssl_yfcc100m_ft_in1k,resnet,54.557,59.44,4.882999999999996,1.8350000000000009,2.344000000000001,0.8016717255557632,0.9576401551035063,72.636,91.416,11.69,224
vpt1_v18,VPT1 v18,resnet18.fb_swsl_ig1b_ft_in1k,resnet,56.263,59.688,3.4250000000000043,1.328000000000003,1.2109999999999985,0.600351193515559,0.5309113757388215,73.286,91.754,11.69,224
vpt1_v18,VPT1 v18,resnet18.gluon_in1k,resnet,54.31,59.062,4.751999999999995,2.2650000000000006,0.4299999999999997,0.9887112824277876,0.177736384069841,70.844,89.75,11.69,224
vpt1_v18,VPT1 v18,resnet18.tv_in1k,resnet,56.003,58.333,2.3299999999999983,0.9369999999999976,2.2650000000000006,0.3843143967581162,0.9465890813277376,69.752,89.082,11.69,224
vpt1_v18,VPT1 v18,resnet200d.ra2_in1k,resnet,57.643,58.724,1.080999999999996,1.4450000000000003,0.8599999999999994,0.5899903954020496,0.38065557485299906,83.25,96.552,64.69,256
vpt1_v18,VPT1 v18,resnet34.a1_in1k,resnet,54.648,55.182,0.5339999999999989,3.085000000000001,2.6169999999999973,1.3096056234183213,1.1213605823086317,76.42,92.896,21.8,224
vpt1_v18,VPT1 v18,resnet34.a3_in1k,resnet,54.596,56.641,2.0450000000000017,0.8200000000000003,4.061999999999998,0.3695414576050819,1.7479173003574524,70.58,89.54,21.8,160
vpt1_v18,VPT1 v18,resnet34.gluon_in1k,resnet,55.612,58.776,3.1640000000000015,2.148999999999994,1.328000000000003,0.8854268273926774,0.5924969760822982,74.574,91.988,21.8,224
vpt1_v18,VPT1 v18,resnet34d.ra2_in1k,resnet,54.675,54.401,-0.2739999999999938,2.1090000000000018,2.5389999999999944,0.873507234594477,1.1233415429967044,77.108,93.372,21.82,224
vpt1_v18,VPT1 v18,resnet50.a1_in1k,resnet,54.375,54.636,0.2610000000000028,1.9140000000000015,3.280999999999999,0.8599988372085169,1.3399737145017265,80.382,94.598,25.56,224
vpt1_v18,VPT1 v18,resnet50.a1h_in1k,resnet,55.43,55.338,-0.09199999999999875,3.632000000000005,2.304000000000002,1.635698491640669,0.9417378734139472,79.264,94.498,25.56,176
vpt1_v18,VPT1 v18,resnet50.a3_in1k,resnet,54.974,55.807,0.8330000000000055,2.3049999999999997,1.992999999999995,1.0007524946536759,0.8622537651733114,75.994,92.494,25.56,160
vpt1_v18,VPT1 v18,resnet50.am_in1k,resnet,54.102,57.188,3.0860000000000056,1.2110000000000056,1.7580000000000027,0.4951572140913115,0.7308704095498445,79.004,94.392,25.56,224
vpt1_v18,VPT1 v18,resnet50.ram_in1k,resnet,52.695,58.724,6.028999999999996,0.19500000000000028,1.25,0.08424962907930209,0.5892556509887896,79.034,94.386,25.56,224
vpt1_v18,VPT1 v18,resnet50.tv_in1k,resnet,52.851,59.714,6.8629999999999995,2.1090000000000018,4.061999999999998,0.8627754954538038,1.6947924815609583,76.156,92.866,25.56,224
vpt1_v18,VPT1 v18,resnet50d.a3_in1k,resnet,54.531,53.972,-0.5589999999999975,0.1559999999999988,1.406000000000006,0.06368673331236215,0.6451962664354352,77.222,93.256,25.58,160
vpt1_v18,VPT1 v18,resnet50d.ra2_in1k,resnet,54.922,57.318,2.396000000000001,2.9299999999999997,1.2890000000000015,1.2850154344079552,0.5546075689670632,80.546,95.16,25.58,224
vpt1_v18,VPT1 v18,resnetrs50.tf_in1k,resnetrs,54.597,56.862,2.2650000000000006,2.0700000000000003,0.8599999999999994,0.862981395447717,0.3806555748529977,77.858,93.81,35.69,160
vpt1_v18,VPT1 v18,resnext101_32x8d.tv2_in1k,resnext,53.841,56.289,2.4480000000000004,2.8130000000000024,1.2890000000000015,1.2587885710740578,0.5820265362411668,81.99,95.716,88.79,176
vpt1_v18,VPT1 v18,resnext50_32x4d.a1_in1k,resnext,55.977,56.185,0.2080000000000055,0.8200000000000003,0.703000000000003,0.34489160938216834,0.2963290213409575,80.526,94.458,25.03,224
vpt1_v18,VPT1 v18,resnext50_32x4d.tv_in1k,resnext,56.055,59.518,3.463000000000001,1.25,1.0549999999999997,0.5561446654323757,0.4883989716978887,77.632,93.674,25.03,224
vpt1_v18,VPT1 v18,rexnet_100.nav_in1k,rexnet,52.734,52.435,-0.2989999999999995,1.6799999999999997,2.1090000000000018,0.7740113407150813,0.8705953263268893,77.862,93.89,4.8,224
vpt1_v18,VPT1 v18,rexnet_130.nav_in1k,rexnet,55.143,52.214,-2.929000000000002,1.3279999999999959,0.9370000000000047,0.5498915044503463,0.4328066029481958,79.492,94.68,7.56,224
vpt1_v18,VPT1 v18,rexnet_150.nav_in1k,rexnet,54.049,53.398,-0.6509999999999962,0.39100000000000534,1.0940000000000012,0.16070746370000843,0.4983501669397622,80.322,95.164,9.73,224
vpt1_v18,VPT1 v18,rexnet_200.nav_in1k,rexnet,54.297,53.021,-1.2759999999999962,1.0940000000000012,2.2659999999999982,0.45001629600123055,0.9603559525277877,81.636,95.672,16.37,224
vpt1_v18,VPT1 v18,rexnet_300.nav_in1k,rexnet,53.633,52.839,-0.794000000000004,2.6950000000000003,1.2109999999999985,1.117117222537048,0.5047179630469095,82.78,96.23,34.71,224
vpt1_v18,VPT1 v18,selecsls60.in1k,selecsls60.in1k,56.81,57.891,1.080999999999996,1.4059999999999988,1.6400000000000006,0.6087376738428091,0.7050864407211983,77.974,93.822,30.67,224
vpt1_v18,VPT1 v18,semnasnet_075.rmsp_in1k,semnasnet,56.042,51.614,-4.428000000000004,1.1329999999999956,2.225999999999999,0.46482326390432005,0.916614907629637,73.0,91.124,2.91,224
vpt1_v18,VPT1 v18,seresnet50.a3_in1k,seresnet50.a3,54.74,54.44,-0.30000000000000426,0.8590000000000018,1.678999999999995,0.35258316591818345,0.723097196478836,75.104,92.096,28.09,160
vpt1_v18,VPT1 v18,seresnextaa101d_32x8d.sw_in12k_ft_in1k,seresnextaa101d,57.318,56.914,-0.40399999999999636,0.625,1.2890000000000015,0.28587915084680227,0.5269541409521965,85.956,97.824,93.59,224
vpt1_v18,VPT1 v18,seresnextaa101d_32x8d.sw_in12k_ft_in1k_288,seresnextaa101d,57.279,58.125,0.8459999999999965,0.9379999999999953,3.0079999999999956,0.4332776887350129,1.2357541107446164,86.53,98.094,93.59,288
vpt1_v18,VPT1 v18,shvit_s3.in1k,shvit,55.586,54.961,-0.625,2.1879999999999953,2.2269999999999968,0.9084429903228181,0.9129253346614193,77.356,93.31,14.25,224
vpt1_v18,VPT1 v18,shvit_s4.in1k,shvit,53.503,56.107,2.603999999999999,1.5230000000000032,0.8200000000000003,0.6766862066144279,0.3348833959587859,79.362,94.37,16.59,256
vpt1_v18,VPT1 v18,skresnet18.ra_in1k,skresnet18.ra,54.453,55.781,1.3279999999999959,1.25,0.9769999999999968,0.5561446654323757,0.40734833578482416,73.02,91.172,11.96,224
vpt1_v18,VPT1 v18,skresnet34.ra_in1k,skresnet34.ra,53.958,55.378,1.4200000000000017,1.679000000000002,1.1330000000000027,0.7824578085892064,0.48838122632040554,76.956,93.32,22.28,224
vpt1_v18,VPT1 v18,spnasnet_100.rmsp_in1k,spnasnet,54.336,52.279,-2.056999999999995,1.9919999999999973,1.25,0.8137060621351876,0.5116333322474864,74.086,91.826,4.42,224
vpt1_v18,VPT1 v18,swin_base_patch4_window7_224.ms_in1k,swin,54.766,59.675,4.908999999999999,3.280999999999999,3.125,1.4945800599350818,1.2842529172852035,83.604,96.45,87.77,224
vpt1_v18,VPT1 v18,swin_base_patch4_window7_224.ms_in22k_ft_in1k,swin,57.903,60.859,2.956000000000003,2.3829999999999956,4.57,1.0088430116832936,2.1272778118734013,85.276,97.566,87.77,224
vpt1_v18,VPT1 v18,swin_large_patch4_window12_384.ms_in22k_ft_in1k,swin,56.159,69.479,13.32,1.3669999999999973,2.1869999999999976,0.6186794179720393,1.013077489632458,87.142,98.228,196.74,384
vpt1_v18,VPT1 v18,swin_s3_base_224.ms_in1k,swin,52.526,57.865,5.338999999999999,1.0159999999999982,1.6799999999999997,0.4400848403054418,0.6933052878943172,83.92,96.65,71.13,224
vpt1_v18,VPT1 v18,swin_s3_small_224.ms_in1k,swin,52.24,57.721,5.4809999999999945,1.7960000000000065,2.578000000000003,0.8204569187687791,1.0526246561175874,83.778,96.46,49.74,224
vpt1_v18,VPT1 v18,swin_s3_tiny_224.ms_in1k,swin,54.271,58.984,4.713000000000001,1.25,1.9140000000000015,0.571758301693606,0.8598020444006617,82.128,95.958,28.33,224
vpt1_v18,VPT1 v18,swin_small_patch4_window7_224.ms_in1k,swin,56.016,59.844,3.828000000000003,1.6020000000000039,3.593999999999994,0.6592553037750685,1.5490888361298767,83.228,96.326,49.61,224
vpt1_v18,VPT1 v18,swin_small_patch4_window7_224.ms_in22k_ft_in1k,swin,55.338,60.82,5.481999999999999,1.7580000000000027,3.9849999999999994,0.7345666901120853,1.635285975669767,83.33,96.996,49.61,224
vpt1_v18,VPT1 v18,swin_tiny_patch4_window7_224.ms_in1k,swin,55.039,58.763,3.7239999999999966,2.225999999999999,1.5629999999999953,0.9582776215690306,0.7108347205926266,81.388,95.54,28.29,224
vpt1_v18,VPT1 v18,swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,swin,57.513,58.477,0.9639999999999986,2.421999999999997,3.4379999999999953,0.9894607959220337,1.4208638999644605,80.966,96.02,28.29,224
vpt1_v18,VPT1 v18,swinv2_base_window12to16_192to256.ms_in22k_ft_in1k,swinv2,57.682,62.122,4.439999999999998,0.27299999999999613,1.992999999999995,0.1118302284715526,0.8751138338651833,86.27,97.906,87.92,256
vpt1_v18,VPT1 v18,swinv2_base_window12to24_192to384.ms_in22k_ft_in1k,swinv2,59.753,61.341,1.588000000000001,0.5859999999999985,10.234000000000002,0.24779740829063426,4.179994577348955,87.142,98.228,87.92,384
vpt1_v18,VPT1 v18,swinv2_cr_small_224.sw_in1k,swinv2,54.102,57.734,3.632000000000005,0.19599999999999795,9.571000000000005,0.0847125859729357,4.21255507052694,83.126,96.11,49.7,224
vpt1_v18,VPT1 v18,swinv2_cr_small_ns_224.sw_in1k,swinv2,54.245,56.601,2.3560000000000016,1.054000000000002,3.6330000000000027,0.4879278179767538,1.6599972556871574,83.49,96.486,49.7,224
vpt1_v18,VPT1 v18,swinv2_cr_tiny_ns_224.sw_in1k,swinv2,54.596,56.614,2.0180000000000007,1.5629999999999953,4.18,0.6814662297005032,1.8479006707312178,81.796,95.824,28.33,224
vpt1_v18,VPT1 v18,swinv2_large_window12to16_192to256.ms_in22k_ft_in1k,swinv2,56.901,63.19,6.288999999999994,0.4680000000000035,12.89,0.19456618411224663,5.9261011353727895,86.934,98.106,196.74,256
vpt1_v18,VPT1 v18,swinv2_large_window12to24_192to384.ms_in22k_ft_in1k,swinv2,57.656,70.195,12.538999999999994,1.328000000000003,12.655999999999999,0.5669787375985891,5.185636594371889,87.474,98.264,196.74,384
vpt1_v18,VPT1 v18,swinv2_small_window16_256.ms_in1k,swinv2,55.651,58.073,2.421999999999997,0.23400000000000176,4.8430000000000035,0.097283092056123,2.011175941250957,84.216,96.874,49.73,256
vpt1_v18,VPT1 v18,swinv2_tiny_window16_256.ms_in1k,swinv2,53.932,55.365,1.4329999999999998,0.9760000000000062,1.8359999999999985,0.4011195443865719,0.8390698553888245,82.828,96.222,28.35,256
vpt1_v18,VPT1 v18,tf_efficientnet_b0.aa_in1k,tf_efficientnet,56.64,53.047,-3.5930000000000035,2.8130000000000024,2.070999999999998,1.1537106319273582,0.8566520102507585,76.882,93.27,5.29,224
vpt1_v18,VPT1 v18,tf_efficientnet_b0.in1k,tf_efficientnet,56.758,52.93,-3.828000000000003,3.2819999999999965,2.5389999999999944,1.3444039571497832,1.116209160009397,76.542,93.008,5.29,224
vpt1_v18,VPT1 v18,tf_efficientnet_b1.aa_in1k,tf_efficientnet,55.326,52.474,-2.852000000000004,1.2889999999999944,0.23399999999999466,0.5986597995151787,0.10236210236215201,78.84,94.202,7.79,240
vpt1_v18,VPT1 v18,tf_efficientnet_b3.aa_in1k,tf_efficientnet,54.987,54.037,-0.9500000000000028,1.3279999999999959,1.8359999999999985,0.5498915044503457,0.7657089670509426,81.648,95.724,12.23,300
vpt1_v18,VPT1 v18,tf_efficientnet_b4.aa_in1k,tf_efficientnet,56.198,53.763,-2.4350000000000023,1.5629999999999953,0.546999999999997,0.6883124290611047,0.2578582728726929,83.04,96.298,19.34,380
vpt1_v18,VPT1 v18,tf_efficientnet_b5.ra_in1k,tf_efficientnet,55.859,54.115,-1.7439999999999998,0.6640000000000015,2.5,0.28348936879929504,1.1049287558732268,83.834,96.764,30.39,456
vpt1_v18,VPT1 v18,tf_efficientnet_b6.aa_in1k,tf_efficientnet,54.44,55.521,1.081000000000003,2.030999999999999,2.5390000000000015,0.8493410517702658,1.0910644140267594,84.124,96.89,43.04,528
vpt1_v18,VPT1 v18,tf_efficientnet_b7.ap_in1k,tf_efficientnet,54.857,58.242,3.384999999999998,0.4299999999999997,1.9919999999999973,0.2027039439401435,0.8358825010463814,85.132,97.256,66.35,600
vpt1_v18,VPT1 v18,tf_efficientnet_b7.ra_in1k,tf_efficientnet,58.268,56.628,-1.6400000000000006,0.5080000000000027,1.4450000000000003,0.23083086641281172,0.6721757376030647,84.926,97.22,66.35,600
vpt1_v18,VPT1 v18,tf_efficientnetv2_b3.in21k_ft_in1k,tf_efficientnetv2,57.669,52.826,-4.842999999999996,1.953000000000003,3.476000000000006,0.8378967053813323,1.427675344358407,81.078,95.92,14.36,240
vpt1_v18,VPT1 v18,tf_efficientnetv2_l.in21k_ft_in1k,tf_efficientnetv2,55.964,57.422,1.4579999999999984,2.578000000000003,1.5229999999999961,1.1563178148281252,0.6368678565186543,85.846,97.766,118.52,384
vpt1_v18,VPT1 v18,tf_mobilenetv3_large_075.in1k,tf_mobilenetv3,55.43,53.281,-2.149000000000001,1.0549999999999997,1.4839999999999947,0.4973317694345383,0.6449208392422178,73.442,91.332,3.99,224
vpt1_v18,VPT1 v18,tf_mobilenetv3_large_minimal_100.in1k,tf_mobilenetv3,55.377,53.125,-2.2520000000000024,1.328000000000003,0.42900000000000205,0.6260252036104915,0.19369563753476807,72.27,90.664,3.92,224
vpt1_v18,VPT1 v18,tf_mobilenetv3_small_075.in1k,tf_mobilenetv3,54.766,52.839,-1.9269999999999996,0.8200000000000003,2.3049999999999997,0.36213840202638237,0.9539770553961043,65.706,86.13,2.04,224
vpt1_v18,VPT1 v18,tf_mobilenetv3_small_100.in1k,tf_mobilenetv3,55.313,54.049,-1.264000000000003,1.6010000000000062,2.851000000000006,0.7207682629589703,1.198404587589501,67.922,87.686,2.54,224
vpt1_v18,VPT1 v18,tf_mobilenetv3_small_minimal_100.in1k,tf_mobilenetv3,55.065,53.906,-1.158999999999999,0.9770000000000039,0.9370000000000047,0.4163756316917072,0.3865180748971819,62.892,84.27,2.04,224
vpt1_v18,VPT1 v18,tiny_vit_21m_224.in1k,tiny,56.601,56.823,0.2220000000000013,1.0160000000000053,1.328000000000003,0.47002434925106906,0.6170382664164545,83.268,96.602,21.2,224
vpt1_v18,VPT1 v18,tiny_vit_5m_224.in1k,tiny,55.0,54.518,-0.4819999999999993,3.202999999999996,3.0079999999999956,1.336528588046908,1.3213858886285492,79.196,94.792,5.39,224
vpt1_v18,VPT1 v18,tinynet_c.in1k,tinynet,54.323,53.255,-1.0679999999999978,1.2889999999999944,4.609999999999999,0.5301515506594924,1.9721153335666979,71.214,89.746,2.46,184
vpt1_v18,VPT1 v18,tresnet_l.miil_in1k,tresnet,54.635,58.164,3.5290000000000035,0.546999999999997,1.9139999999999944,0.2351826713193139,0.8200719480630934,81.498,95.652,55.99,224
vpt1_v18,VPT1 v18,tresnet_m.miil_in1k,tresnet,54.753,58.333,3.5799999999999983,1.4849999999999994,3.945999999999998,0.6065203120167442,1.6272902493272527,80.816,94.862,31.39,224
vpt1_v18,VPT1 v18,tresnet_m.miil_in21k_ft_in1k,tresnet,54.414,56.484,2.0700000000000003,1.0159999999999982,2.0700000000000003,0.4291977011432679,0.8562870754341415,83.09,96.112,31.39,224
vpt1_v18,VPT1 v18,tresnet_v2_l.miil_in21k_ft_in1k,tresnet,55.989,55.912,-0.07699999999999818,0.5859999999999985,2.5,0.26752486904128187,1.08499472604965,83.91,96.492,46.17,224
vpt1_v18,VPT1 v18,tresnet_xl.miil_in1k,tresnet,55.013,58.151,3.1380000000000052,0.625,1.7190000000000012,0.2946278254943948,0.7612082500866635,82.06,95.932,78.44,224
vpt1_v18,VPT1 v18,twins_pcpvt_base.in1k,twins,54.531,56.601,2.0700000000000003,1.7959999999999994,3.905999999999999,0.7517558705383607,1.628689725583796,82.724,96.35,43.83,224
vpt1_v18,VPT1 v18,twins_pcpvt_large.in1k,twins,54.688,57.253,2.5649999999999977,2.5,2.617999999999995,1.0573442622386005,1.0707434592634928,83.158,96.626,60.99,224
vpt1_v18,VPT1 v18,twins_pcpvt_small.in1k,twins,52.63,55.378,2.7479999999999976,0.546999999999997,2.070999999999998,0.22635714160493137,0.925872681432075,81.116,95.624,24.11,224
vpt1_v18,VPT1 v18,twins_svt_base.in1k,twins,53.646,57.318,3.671999999999997,1.4070000000000036,3.477000000000004,0.6031817489133966,1.5069873552518265,83.122,96.43,56.07,224
vpt1_v18,VPT1 v18,twins_svt_large.in1k,twins,54.336,60.599,6.262999999999998,2.9299999999999997,4.961000000000006,1.2217891252858102,2.145908820678706,83.718,96.6,99.27,224
vpt1_v18,VPT1 v18,twins_svt_small.in1k,twins,53.58,57.279,3.699000000000005,1.2889999999999944,0.7029999999999959,0.5744123567225489,0.28760196259568177,81.694,95.67,24.06,224
vpt1_v18,VPT1 v18,vgg11.tv_in1k,vgg11.tv,56.107,57.943,1.8359999999999985,0.8200000000000003,1.6409999999999982,0.36954145760508333,0.6709308624755769,69.05,88.63,132.86,224
vpt1_v18,VPT1 v18,vgg11_bn.tv_in1k,vgg11,54.284,58.515,4.231000000000002,0.5859999999999985,0.5859999999999985,0.2394192046506613,0.2532118129594698,70.374,89.802,132.87,224
vpt1_v18,VPT1 v18,vgg13.tv_in1k,vgg13.tv,53.75,59.037,5.286999999999999,1.1329999999999956,1.4450000000000003,0.5251503488420115,0.6553453712017462,69.95,89.262,133.05,224
vpt1_v18,VPT1 v18,vgg13_bn.tv_in1k,vgg13,55.768,58.021,2.253,0.9769999999999968,0.35200000000000387,0.4040156762635154,0.15094664252274476,71.56,90.372,133.05,224
vpt1_v18,VPT1 v18,vgg16.tv_in1k,vgg16.tv,53.75,57.357,3.6069999999999993,0.5460000000000065,2.344000000000001,0.22290356659327185,0.9571105822561298,71.594,90.398,138.36,224
vpt1_v18,VPT1 v18,vgg16_bn.tv_in1k,vgg16,55.768,60.391,4.6229999999999976,2.969000000000001,1.524000000000001,1.2519124037514238,0.6514994670416521,73.354,91.49,138.37,224
vpt1_v18,VPT1 v18,vgg19.tv_in1k,vgg19.tv,53.034,58.373,5.338999999999999,1.1329999999999956,1.2890000000000015,0.494421547534758,0.5546075689670632,72.4,90.878,143.67,224
vpt1_v18,VPT1 v18,vgg19_bn.tv_in1k,vgg19,55.052,58.62,3.567999999999998,1.171999999999997,0.7809999999999988,0.49547216538032274,0.3209821732675431,74.23,91.848,143.68,224
vpt1_v18,VPT1 v18,visformer_small.in1k,visformer,53.346,57.071,3.7250000000000014,1.3669999999999973,1.328000000000003,0.5599648798511077,0.6084742302586773,82.092,95.876,40.22,224
vpt1_v18,VPT1 v18,visformer_tiny.in1k,visformer,53.021,56.511,3.490000000000002,3.3200000000000003,1.2890000000000015,1.3932102018958463,0.5672920078956013,78.16,94.164,10.32,224
vpt1_v18,VPT1 v18,vit_base_patch16_224.augreg2_in21k_ft_in1k,vit,57.591,60.873,3.2819999999999965,2.5390000000000015,1.8359999999999985,1.0617121392668867,0.7563651381589589,85.108,97.53,86.57,224
vpt1_v18,VPT1 v18,vit_base_patch16_224.augreg_in1k,vit,54.401,54.375,-0.026000000000003354,1.6019999999999968,3.7890000000000015,0.6874112467964288,1.5470985747521073,79.154,94.108,86.57,224
vpt1_v18,VPT1 v18,vit_base_patch16_224.augreg_in21k_ft_in1k,vit,56.589,55.807,-0.7819999999999965,1.3290000000000006,7.031000000000006,0.5503334342822441,2.876290473663761,84.534,97.3,86.57,224
vpt1_v18,VPT1 v18,vit_base_patch16_224.orig_in21k_ft_in1k,vit,54.518,56.979,2.4609999999999985,0.9759999999999991,1.8359999999999985,0.4511794420060473,0.8233941947815753,81.782,96.122,86.57,224
vpt1_v18,VPT1 v18,vit_base_patch16_224.sam_in1k,vit,56.159,58.373,2.2139999999999986,0.8590000000000018,0.8590000000000018,0.3803702874247088,0.37363469979231,80.246,94.764,86.57,224
vpt1_v18,VPT1 v18,vit_base_patch16_224_miil.in21k_ft_in1k,vit,55.026,57.409,2.3829999999999956,0.5850000000000009,2.6169999999999973,0.2390020920410535,1.1012557478725005,84.278,96.798,86.54,224
vpt1_v18,VPT1 v18,vit_base_patch16_clip_224.laion2b_ft_in12k_in1k,vit,57.943,55.299,-2.6439999999999984,1.4059999999999988,1.054000000000002,0.5786887476585887,0.44206887346757395,86.204,97.762,86.57,224
vpt1_v18,VPT1 v18,vit_base_patch16_clip_224.laion2b_ft_in1k,vit,55.039,56.133,1.0940000000000012,2.226000000000006,2.3049999999999997,0.94210591525346,0.9607033303204938,85.488,97.586,86.57,224
vpt1_v18,VPT1 v18,vit_base_patch16_clip_224.openai_ft_in12k_in1k,vit,56.55,56.771,0.22100000000000364,0.9369999999999976,4.649000000000001,0.3843143967581162,1.9060088025913093,85.954,97.724,86.57,224
vpt1_v18,VPT1 v18,vit_base_patch16_clip_224.openai_ft_in1k,vit,55.273,53.58,-1.693000000000005,1.171999999999997,1.953000000000003,0.5064236259189419,0.8076659100285365,85.282,97.448,86.57,224
vpt1_v18,VPT1 v18,vit_base_patch16_clip_384.laion2b_ft_in12k_in1k,vit,58.398,58.164,-0.23400000000000176,1.171999999999997,4.882000000000005,0.4816896188303081,2.060971292053015,87.21,98.032,86.86,384
vpt1_v18,VPT1 v18,vit_base_patch16_clip_384.laion2b_ft_in1k,vit,56.797,55.586,-1.2109999999999985,1.9920000000000044,5.233999999999995,0.8137060621351905,2.237345450900834,86.638,98.008,86.86,384
vpt1_v18,VPT1 v18,vit_base_patch16_rpn_224.sw_in1k,vit,54.141,59.089,4.948,1.9140000000000015,3.9069999999999965,0.7857795845881698,1.595455281590666,82.218,95.996,86.54,224
vpt1_v18,VPT1 v18,vit_base_patch32_224.augreg_in1k,vit,54.844,56.966,2.122,0.625,2.2269999999999968,0.2780723327161872,0.90921541268649,74.908,91.77,88.22,224
vpt1_v18,VPT1 v18,vit_base_patch32_224.augreg_in21k_ft_in1k,vit,56.901,57.474,0.5729999999999933,0.8200000000000003,0.8589999999999947,0.3695414576050819,0.37363469979230673,80.732,95.574,88.22,224
vpt1_v18,VPT1 v18,vit_base_patch32_224.sam_in1k,vit,53.542,57.409,3.8669999999999973,1.7190000000000012,2.9299999999999997,0.7055968316885285,1.3136699230273443,73.704,91.012,88.22,224
vpt1_v18,VPT1 v18,vit_base_patch32_384.augreg_in1k,vit,55.807,55.846,0.03899999999999437,0.625,1.9920000000000044,0.27112891562666036,0.8195219473706759,78.75,94.238,88.3,384
vpt1_v18,VPT1 v18,vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,vit,54.193,54.206,0.01300000000000523,2.7730000000000032,2.070999999999998,1.1455381074218172,0.9047962324314914,83.304,96.528,88.22,224
